,item_id,item_category_id,name2,name3,item_price,subtype_code,type_code
5180,5275,22,68,545,1482.3546930455607,14,3
5181,5276,19,76,546,835.1657632733435,10,3
5182,5277,23,123,547,727.8632815829521,16,3
5183,5278,21,98,705,799.0,13,3
5184,5279,31,64,42,299.0,61,3
5185,5280,76,64,42,2900.0,31,9
5186,5281,76,64,42,3800.0,31,9
5187,5282,76,171,42,3300.0,31,9
5188,5283,19,73,42,552.9684042553191,10,3
5189,5284,23,120,42,743.2807317073172,16,3
5190,5285,30,4,873,549.0,55,3
5191,5286,22,67,42,954.4090909090908,14,3
5192,5287,19,73,42,1806.924428294565,10,3
5193,5288,23,166,42,1674.9904545454547,16,3
5194,5289,19,72,1503,1899.0,10,3
5195,5290,19,73,42,1968.34375,10,3
5196,5291,22,66,42,1784.3961165048545,14,3
5197,5292,22,66,42,1595.5,14,3
5198,5293,19,73,42,298.5,10,3
5199,5294,76,64,372,2193.214285714286,31,9
5200,5295,76,64,372,1200.0,31,9
5201,5296,76,64,372,1313.7464387464101,31,9
5202,5297,30,39,42,115.94230769230772,55,3
5203,5298,43,4,42,226.5636363636364,21,6
5204,5299,56,4,1632,28.0,3,7
5205,5300,56,4,1632,649.0,3,7
5206,5301,55,4,637,429.317,2,7
5207,5302,56,4,1632,599.0,3,7
5208,5303,55,4,638,299.0,2,7
5209,5304,55,4,638,299.0,2,7
5210,5305,55,4,638,294.62802690582964,2,7
5211,5306,55,4,42,294.20576131687244,2,7
5212,5307,49,4,26,799.0,39,6
5213,5308,55,4,42,297.05357142857144,2,7
5214,5309,56,4,1632,1149.0,3,7
5215,5310,58,4,42,1499.0,27,7
5216,5311,58,4,42,1549.0,27,7
5217,5312,59,4,1632,731.6666666666665,40,7
5218,5313,56,4,1632,449.0,3,7
5219,5314,56,4,1632,549.0,3,7
5220,5315,62,4,42,1293.2222222222224,28,8
5221,5316,62,4,42,4723.363636363636,28,8
5222,5317,62,4,42,6169.0,28,8
5223,5318,62,4,42,11270.714285714286,28,8
5224,5319,55,4,42,297.26026208026207,2,7
5225,5323,55,4,42,296.88229712858924,2,7
5226,5324,55,4,42,295.41333333333336,2,7
5227,5325,40,4,42,306.46566791510674,4,5
5228,5326,38,4,341,322.26785714285717,1,5
5229,5327,37,4,562,461.2795698924732,1,5
5230,5328,55,4,42,296.7096590909091,2,7
5231,5329,58,4,42,1449.0,27,7
5232,5330,58,4,42,1449.0,27,7
5233,5331,55,4,42,297.04877049180334,2,7
5234,5332,55,4,42,299.0,2,7
5235,5333,55,4,42,388.29,2,7
5236,5334,55,4,42,279.0,2,7
5237,5335,56,4,1632,649.0,3,7
5238,5336,55,4,42,296.0033408071749,2,7
5239,5337,55,4,42,299.0,2,7
5240,5338,58,4,42,953.6875,27,7
5241,5339,58,4,42,959.3448275862069,27,7
5242,5340,55,4,42,290.95950413223136,2,7
5243,5341,58,4,42,1162.104761904762,27,7
5244,5342,58,4,42,1549.0,27,7
5245,5343,55,4,42,291.08994413407817,2,7
5246,5344,55,4,42,295.344262295082,2,7
5247,5345,55,4,42,299.0,2,7
5248,5346,55,4,42,288.0434782608696,2,7
5249,5347,56,4,1632,649.0,3,7
5250,5348,55,4,42,299.0,2,7
5251,5349,55,4,42,261.125,2,7
5252,5350,55,4,42,287.2793478260869,2,7
5253,5351,55,4,42,58.0,2,7
5254,5352,55,4,1632,390.98,2,7
5255,5353,55,4,42,198.69,2,7
5256,5354,55,4,42,192.046875,2,7
5257,5355,55,4,1632,799.0,2,7
5258,5356,55,4,42,299.0,2,7
5259,5357,55,4,42,292.85714285714283,2,7
5260,5358,40,4,42,193.16875,4,5
5261,5359,55,4,638,296.93548387096774,2,7
5262,5360,55,4,638,199.0,2,7
5263,5361,30,42,42,108.41021579982538,55,3
5264,5362,19,87,42,912.9521299638992,10,3
5265,5363,23,128,42,1049.6413461538468,16,3
5266,5364,75,4,42,2214.45365470852,30,9
5267,5365,76,64,42,2311.9529411764706,31,9
5268,5366,75,4,42,1983.8636363636365,30,9
5269,5367,76,64,42,1758.8253968253964,31,9
5270,5368,75,4,42,7490.0,30,9
5271,5369,75,4,42,2415.633921568628,30,9
5272,5370,76,64,42,2414.1,31,9
5273,5371,75,4,42,7726.777777777777,30,9
5274,5372,75,4,42,7290.0,30,9
5275,5373,76,64,698,12576.0,31,9
5276,5374,75,4,42,9035.972748091604,30,9
5277,5375,76,64,42,9925.5,31,9
5278,5376,76,64,42,11490.0,31,9
5279,5377,75,4,42,3340.5,30,9
5280,5378,75,4,42,2907.573202614379,30,9
5281,5379,76,64,698,3810.0,31,9
5282,5380,75,4,42,3251.7835756097556,30,9
5283,5381,76,64,42,3025.186991869918,31,9
5284,5382,76,64,42,3990.0,31,9
5285,5383,75,4,42,4516.315789473684,30,9
5286,5384,75,4,42,3425.2941176470586,30,9
5287,5385,75,4,42,3327.0,30,9
5288,5386,74,4,42,3990.0,7,9
5289,5387,74,1,42,8790.0,7,9
5290,5388,76,64,42,8790.0,31,9
5291,5389,74,1,42,3018.5,7,9
5292,5390,76,64,42,2780.0,31,9
5293,5391,75,4,42,17406.833333333332,30,9
5294,5392,76,64,42,16790.0,31,9
5295,5393,31,64,42,138.26086956521735,61,3
5296,5394,31,64,42,90.375,61,3
5297,5395,30,42,42,239.46038135593216,55,3
5298,5396,28,50,42,478.45454545454544,32,3
5299,5397,23,120,42,797.8684210526317,16,3
5300,5398,19,73,42,2125.2054054054056,10,3
5301,5399,31,64,42,999.0,61,3
5302,5400,31,64,42,1399.0,61,3
5303,5401,19,73,42,1701.2983606557375,10,3
5304,5402,19,73,42,1566.3703401360547,10,3
5305,5403,19,87,42,511.33333333333326,10,3
5306,5404,23,128,42,499.0,16,3
5307,5405,19,4,721,58.0,10,3
5308,5406,30,4,872,339.1073913043478,55,3
5309,5407,31,64,42,327.64285714285705,61,3
5310,5408,31,64,42,247.65714285714287,61,3
5311,5409,30,107,42,361.76666666666665,55,3
5312,5410,31,64,42,49.0,61,3
5313,5411,31,64,42,49.0,61,3
5314,5412,31,64,42,99.0,61,3
5315,5413,75,4,590,699.0,30,9
5316,5414,75,4,593,1199.0,30,9
5317,5415,75,4,590,899.0,30,9
5318,5416,40,4,1367,145.01904761904763,4,5
5319,5417,68,4,42,2750.0,53,8
5320,5418,68,4,42,1815.0,53,8
5321,5419,68,4,42,1980.0,53,8
5322,5420,68,4,42,3730.0,53,8
5323,5421,68,4,42,1485.0,53,8
5324,5422,68,4,42,7150.0,53,8
5325,5423,68,4,42,2200.0,53,8
5326,5424,68,4,42,4840.0,53,8
5327,5425,68,4,42,2900.0,53,8
5328,5426,68,4,42,1980.0,53,8
5329,5427,68,4,42,4620.0,53,8
5330,5428,68,4,42,1485.0,53,8
5331,5429,68,4,42,7150.0,53,8
5332,5430,59,4,42,248.0,40,7
5333,5431,55,4,42,284.8888888888889,2,7
5334,5432,55,4,42,279.1979381443299,2,7
5335,5433,55,4,42,295.2029702970297,2,7
5336,5434,55,4,42,71.33333333333333,2,7
5337,5435,58,4,42,1549.0,27,7
5338,5436,58,4,42,1199.0,27,7
5339,5437,58,4,42,1099.0,27,7
5340,5438,59,4,42,309.5,40,7
5341,5439,55,4,42,389.49428571428564,2,7
5342,5440,55,4,42,390.94793577981653,2,7
5343,5442,56,4,1632,595.0,3,7
5344,5443,55,4,42,288.9130434782609,2,7
5345,5444,55,4,42,302.9981656804734,2,7
5346,5445,55,4,42,95.8125,2,7
5347,5446,55,4,42,293.79245283018867,2,7
5348,5447,55,4,42,294.6391509433962,2,7
5349,5448,55,4,42,265.3018867924528,2,7
5350,5449,55,4,42,349.10344827586215,2,7
5351,5450,58,4,42,1549.0,27,7
5352,5451,55,4,42,34.1,2,7
5353,5452,75,4,96,2716.6666666666665,30,9
5354,5453,58,4,42,1849.0,27,7
5355,5454,55,4,42,290.40540540540536,2,7
5356,5455,55,4,42,396.08125,2,7
5357,5456,55,4,42,291.93224299065423,2,7
5358,5457,55,4,42,294.0378548895899,2,7
5359,5458,56,4,1632,749.0,3,7
5360,5459,55,4,42,326.93406937394246,2,7
5361,5460,56,4,1632,1009.231884057971,3,7
5362,5461,56,4,1632,849.0,3,7
5363,5462,56,4,1632,849.0,3,7
5364,5463,55,4,42,299.0,2,7
5365,5464,56,4,1632,849.0,3,7
5366,5465,55,4,42,98.0,2,7
5367,5466,56,4,1632,849.0,3,7
5368,5467,56,4,1632,1374.2029761904762,3,7
5369,5468,58,4,42,2269.0,27,7
5370,5469,58,4,42,2434.6066666666666,27,7
5371,5470,56,4,1632,1000.5533632286996,3,7
5372,5471,56,4,1632,1064.0,3,7
5373,5472,60,4,1632,9102.815789473683,48,7
5374,5473,56,4,1632,1619.7446808510638,3,7
5375,5474,56,4,1632,799.0,3,7
5376,5475,58,4,42,2449.0,27,7
5377,5476,55,4,42,244.0909090909091,2,7
5378,5477,56,4,1632,849.0,3,7
5379,5478,56,4,1632,744.7692307692308,3,7
5380,5479,56,4,1632,799.0,3,7
5381,5480,56,4,1632,849.0,3,7
5382,5481,60,4,590,9017.913636363637,48,7
5383,5482,56,4,1632,1048.75,3,7
5384,5483,59,4,1632,1399.46,40,7
5385,5484,56,4,1632,649.0,3,7
5386,5485,55,4,42,345.0272479564033,2,7
5387,5486,58,4,42,1981.1739130434785,27,7
5388,5487,56,4,1632,849.0,3,7
5389,5488,58,4,42,2767.028079710163,27,7
5390,5489,56,4,1632,2228.097649122807,3,7
5391,5490,56,4,1632,1324.3074626865673,3,7
5392,5491,55,4,42,299.0,2,7
5393,5492,56,4,1632,849.0,3,7
5394,5493,56,4,1632,949.0,3,7
5395,5494,56,4,1632,1599.0,3,7
5396,5495,56,4,1632,849.0,3,7
5397,5496,59,4,42,977.4,40,7
5398,5497,58,4,42,3303.482352941177,27,7
5399,5498,59,4,1199,342.07692307692315,40,7
5400,5499,59,4,1632,539.0272727272727,40,7
5401,5500,56,4,1632,1600.0546229508193,3,7
5402,5501,58,4,42,3399.0,27,7
5403,5502,56,4,1632,1099.0,3,7
5404,5503,56,4,1632,1349.0,3,7
5405,5504,56,4,1632,1049.0,3,7
5406,5505,58,4,42,1999.0,27,7
5407,5506,58,4,42,2352.716129032258,27,7
5408,5507,56,4,1632,975.5060240963857,3,7
5409,5508,55,4,42,283.8818181818182,2,7
5410,5509,55,4,42,295.82115384615383,2,7
5411,5510,55,4,42,215.0,2,7
5412,5511,55,4,42,295.85691474966166,2,7
5413,5512,58,4,42,1742.333333333333,27,7
5414,5513,55,4,42,296.39511627906984,2,7
5415,5514,55,4,42,294.4323529411765,2,7
5416,5515,58,4,42,1634.0,27,7
5417,5516,55,4,42,297.2843058350101,2,7
5418,5517,58,4,42,2813.285714285714,27,7
5419,5518,58,4,42,1956.142857142857,27,7
5420,5519,40,4,42,185.875,4,5
5421,5520,58,4,42,899.0,27,7
5422,5521,55,4,638,245.00317460317456,2,7
5423,5522,40,4,42,115.73421052631578,4,5
5424,5523,40,4,42,104.316,4,5
5425,5524,40,4,42,157.5625,4,5
5426,5525,40,4,42,146.96153846153842,4,5
5427,5526,40,4,42,137.29500000000002,4,5
5428,5527,40,4,42,149.02941176470586,4,5
5429,5528,40,4,42,166.309375,4,5
5430,5529,40,4,42,171.57142857142858,4,5
5431,5530,56,4,1632,98.0,3,7
5432,5531,56,4,1632,549.0,3,7
5433,5532,56,4,1632,709.0,3,7
5434,5533,55,4,42,299.0,2,7
5435,5534,40,4,42,189.42857142857144,4,5
5436,5535,58,4,42,2040.1764705882354,27,7
5437,5536,58,4,42,1979.7692307692307,27,7
5438,5537,58,4,42,899.0,27,7
5439,5538,55,4,42,299.0,2,7
5440,5539,55,4,42,295.1818181818182,2,7
5441,5540,58,4,42,1943.1818181818185,27,7
5442,5542,56,4,1632,554.0466887417218,3,7
5443,5543,55,4,42,622.0019704433497,2,7
5444,5544,55,4,590,890.4719298245615,2,7
5445,5545,60,4,590,3129.75,48,7
5446,5546,58,4,42,1199.0,27,7
5447,5547,59,4,1199,339.7142857142857,40,7
5448,5548,56,4,1632,899.0,3,7
5449,5549,58,4,42,1549.0,27,7
5450,5550,55,4,42,292.9010204081633,2,7
5451,5551,55,4,42,394.8749244060475,2,7
5452,5552,55,4,42,295.60662222222226,2,7
5453,5553,59,4,42,393.15789473684197,40,7
5454,5554,75,4,590,938.7925531914892,30,9
5455,5555,75,4,590,709.9274193548387,30,9
5456,5556,76,64,42,1215.0,31,9
5457,5557,75,4,1609,1467.9545454545455,30,9
5458,5558,76,64,1610,2000.0,31,9
5459,5559,76,64,42,900.0,31,9
5460,5560,76,64,1610,750.0,31,9
5461,5561,76,64,42,290.0,31,9
5462,5562,76,64,42,2900.0,31,9
5463,5563,76,64,42,7000.0,31,9
5464,5564,76,64,1610,5833.333333333332,31,9
5465,5565,76,64,42,4555.333333333333,31,9
5466,5566,75,4,1568,1500.0,30,9
5467,5567,75,4,590,3600.0,30,9
5468,5568,76,64,42,17000.0,31,9
5469,5570,2,4,1233,93.0,10,1
5470,5571,2,4,1438,539.7213043478262,10,1
5471,5572,2,4,1234,1554.6926178307779,10,1
5472,5573,2,4,1160,598.0087378640777,10,1
5473,5574,2,4,1144,598.5838088445079,10,1
5474,5575,2,4,1437,1040.5757346938776,10,1
5475,5576,2,4,1188,2410.6199009900993,10,1
5476,5577,5,4,1637,1377.1363636363635,14,1
5477,5578,5,4,1638,1007.2874583333328,14,1
5478,5579,5,4,944,242.65675675675686,14,1
5479,5580,5,4,941,379.5801213592235,14,1
5480,5581,5,4,945,502.224761904762,14,1
5481,5582,5,4,943,554.6487804878052,14,1
5482,5583,5,4,942,682.6063343717551,14,1
5483,5584,5,4,790,186.8,14,1
5484,5585,5,4,789,290.08,14,1
5485,5586,5,4,788,295.95384615384614,14,1
5486,5587,5,4,42,193.6538525963149,14,1
5487,5588,5,4,1006,130.53333333333333,14,1
5488,5589,5,4,42,136.196875,14,1
5489,5590,5,4,923,1349.0731182795696,14,1
5490,5591,5,4,917,1682.1233170134635,14,1
5491,5592,5,4,918,3255.2486175115205,14,1
5492,5593,5,4,919,545.7744375,14,1
5493,5594,5,4,920,965.6593589743593,14,1
5494,5595,5,4,1658,333.68333333333334,14,1
5495,5596,5,4,42,244.7808,14,1
5496,5597,5,4,921,1486.7351851851852,14,1
5497,5598,5,4,916,635.9166666666666,14,1
5498,5599,5,4,922,1083.446153846154,14,1
5499,5600,5,4,982,443.38750000000016,14,1
5500,5601,5,4,981,543.5452038369305,14,1
5501,5602,5,4,978,598.4306878306883,14,1
5502,5603,5,4,984,462.68500000000006,14,1
5503,5604,5,4,985,456.50909090909096,14,1
5504,5605,5,4,983,674.0899828767124,14,1
5505,5606,1,4,791,148.0,9,1
5506,5607,2,4,1021,991.065529010239,10,1
5507,5608,2,4,1020,828.1066666666667,10,1
5508,5609,2,4,929,2792.529411764706,10,1
5509,5610,2,4,928,1963.130208333333,10,1
5510,5611,2,4,928,1915.0204081632653,10,1
5511,5612,2,4,1027,3986.8365869565214,10,1
5512,5613,2,4,1509,6053.703305084746,10,1
5513,5614,2,4,588,1511.4634146341464,10,1
5514,5615,2,4,971,1941.3324305555554,10,1
5515,5616,2,4,1019,1329.5285714285715,10,1
5516,5617,2,4,795,3585.7894736842104,10,1
5517,5618,2,4,1072,1494.0,10,1
5518,5619,2,4,1355,1071.0,10,1
5519,5620,2,4,634,580.7166666666667,10,1
5520,5621,2,4,1015,544.5639730639732,10,1
5521,5622,2,4,1014,536.959706959707,10,1
5522,5623,2,4,1014,648.5607476635514,10,1
5523,5624,2,4,651,2639.2918518518522,10,1
5524,5625,2,4,652,2523.2789772727274,10,1
5525,5626,2,4,672,2502.444652406417,10,1
5526,5627,2,4,679,2344.403333333333,10,1
5527,5628,2,4,671,2292.6666666666665,10,1
5528,5629,2,4,678,2352.203150684932,10,1
5529,5630,2,4,662,2344.4549450549453,10,1
5530,5631,2,4,670,3079.18115942029,10,1
5531,5632,2,4,674,2410.294570135747,10,1
5532,5633,2,4,675,1944.0317460317456,10,1
5533,5634,2,4,669,2743.928379562044,10,1
5534,5635,2,4,676,2415.6700854700853,10,1
5535,5636,2,4,677,2418.1008274231563,10,1
5536,5637,2,4,673,2568.980797413793,10,1
5537,5638,2,4,663,3168.8935714285717,10,1
5538,5639,2,4,666,2441.2662291169445,10,1
5539,5640,2,4,667,398.0,10,1
5540,5641,2,4,668,2377.292631578948,10,1
5541,5642,2,4,661,2456.659955393345,10,1
5542,5643,2,4,664,2524.845179648088,10,1
5543,5644,2,4,665,1074.6666666666667,10,1
5544,5645,2,4,930,810.1590909090909,10,1
5545,5646,2,4,603,918.2479166666667,10,1
5546,5647,2,4,719,1966.19625,10,1
5547,5648,2,4,734,9990.0,10,1
5548,5649,2,4,42,1770.3809523809525,10,1
5549,5650,2,4,735,5990.0,10,1
5550,5651,2,4,766,4898.918888888889,10,1
5551,5652,3,4,998,2490.0,11,1
5552,5653,3,4,1018,791.0536912751677,11,1
5553,5654,3,4,1017,1703.8461538461538,11,1
5554,5655,3,4,627,1067.7415147265078,11,1
5555,5656,3,4,1508,5865.634146341464,11,1
5556,5657,3,4,1507,5077.216426426424,11,1
5557,5658,3,4,633,910.64464,11,1
5558,5659,3,4,43,881.9096376811592,11,1
5559,5660,3,4,653,1551.4024155844156,11,1
5560,5661,3,4,44,416.1785942492013,11,1
5561,5662,3,4,1016,548.5229357798165,11,1
5562,5663,3,4,911,3004.82003030303,11,1
5563,5664,3,4,1110,2071.8598703403572,11,1
5564,5665,3,4,729,1186.3843272727272,11,1
5565,5666,3,4,657,3590.8350111856817,11,1
5566,5668,3,4,659,4290.0,11,1
5567,5669,3,4,658,3286.4934512390114,11,1
5568,5670,3,4,654,4400.276470588236,11,1
5569,5671,3,4,660,3296.9298315412207,11,1
5570,5672,3,4,655,3060.0049120581734,11,1
5571,5673,3,4,979,845.1319138521777,11,1
5572,5674,3,4,915,493.48602941176483,11,1
5573,5675,3,4,242,246.85586392559912,11,1
5574,5676,3,4,42,2778.2058823529414,11,1
5575,5677,3,4,397,1844.4818181818189,11,1
5576,5678,3,4,45,713.016806722689,11,1
5577,5679,3,4,1129,692.0414285714287,11,1
5578,5680,4,4,1585,380.0871890547264,13,1
5579,5681,4,4,42,83.45098039215686,13,1
5580,5682,4,4,42,296.10979797979803,13,1
5581,5683,4,4,1636,1141.2142857142858,13,1
5582,5684,55,4,42,209.0275229357798,2,7
5583,5685,31,64,42,274.0,61,3
5584,5686,30,39,42,81.56198529411766,55,3
5585,5687,19,73,42,1275.1413793103447,10,3
5586,5688,23,120,42,1237.4074074074076,16,3
5587,5689,75,4,1338,879.0,30,9
5588,5690,75,4,592,878.0,30,9
5589,5691,76,64,88,439.0,31,9
5590,5692,75,4,1283,1080.0,30,9
5591,5693,75,4,1338,1080.0,30,9
5592,5694,76,64,1339,878.0,31,9
5593,5695,76,64,1340,615.0,31,9
5594,5696,76,64,1339,1080.0,31,9
5595,5697,76,64,1248,990.0,31,9
5596,5698,76,64,1339,990.0,31,9
5597,5699,75,4,1338,1569.0,30,9
5598,5700,75,4,1283,1692.8181818181818,30,9
5599,5701,75,4,1338,1960.0,30,9
5600,5702,76,64,1339,1568.0,31,9
5601,5703,76,171,1341,1568.0,31,9
5602,5704,76,64,1248,1750.0,31,9
5603,5705,76,171,1341,1960.0,31,9
5604,5706,76,64,1248,2950.0,31,9
5605,5707,75,4,1338,1279.0,30,9
5606,5708,76,64,88,1280.0,31,9
5607,5709,76,64,89,3072.0,31,9
5608,5710,76,64,239,1460.0,31,9
5609,5711,76,64,305,1600.0,31,9
5610,5712,75,4,1283,1498.9333333333334,30,9
5611,5713,75,4,1338,1431.0,30,9
5612,5714,76,64,1339,1280.0,31,9
5613,5715,76,64,1339,1280.0,31,9
5614,5716,76,64,1342,831.0,31,9
5615,5717,76,64,1339,1600.0,31,9
5616,5718,76,64,42,699.0,31,9
5617,5719,76,64,1340,1070.6666666666667,31,9
5618,5720,76,64,1248,1250.0,31,9
5619,5723,31,64,42,296.85714285714283,61,3
5620,5724,76,64,42,890.0,31,9
5621,5725,76,64,42,490.0,31,9
5622,5726,76,64,964,990.0,31,9
5623,5727,76,64,42,390.0,31,9
5624,5728,76,64,844,390.0,31,9
5625,5729,76,21,839,590.0,31,9
5626,5730,76,64,844,590.0,31,9
5627,5731,76,64,42,590.0,31,9
5628,5732,75,4,85,590.0,30,9
5629,5733,76,64,964,1490.0,31,9
5630,5734,21,97,704,508.925,13,3
5631,5735,21,99,706,461.1132812500003,13,3
5632,5736,57,4,807,98.0,8,7
5633,5737,19,73,42,1740.7680921052633,10,3
5634,5738,23,120,42,1799.0,16,3
5635,5739,20,92,42,2985.046511627907,11,3
5636,5740,1,4,556,283.0,9,1
5637,5741,6,4,1478,28.0,16,1
5638,5742,23,119,1594,698.0,16,3
5639,5743,19,87,42,343.5,10,3
5640,5744,30,4,873,34.666666666666664,55,3
5641,5745,22,67,42,1790.1372093023251,14,3
5642,5746,21,103,709,498.33333333333326,13,3
5643,5747,22,68,42,1157.426490066225,14,3
5644,5748,75,4,42,35132.857142857145,30,9
5645,5749,75,4,96,4090.0,30,9
5646,5750,75,4,42,4239.027777777777,30,9
5647,5751,75,4,42,4942.476190476191,30,9
5648,5752,76,64,42,5898.69,31,9
5649,5753,75,4,42,3408.1481481481487,30,9
5650,5754,75,4,42,3464.8169014084497,30,9
5651,5755,76,64,42,4993.0,31,9
5652,5756,75,4,590,570.6,30,9
5653,5757,31,64,42,1049.0,61,3
5654,5758,31,64,42,449.0,61,3
5655,5759,31,64,42,799.0,61,3
5656,5760,31,64,42,1499.0,61,3
5657,5761,31,64,1138,349.0,61,3
5658,5762,75,4,1237,2459.4736842105262,30,9
5659,5763,76,171,42,5790.0,31,9
5660,5764,75,4,1237,3914.090909090909,30,9
5661,5765,76,171,42,7490.0,31,9
5662,5766,75,4,1237,5124.789772727273,30,9
5663,5767,75,4,42,7990.0,30,9
5664,5768,76,171,42,1904.25,31,9
5665,5769,75,4,42,6490.0,30,9
5666,5770,75,4,42,12990.0,30,9
5667,5771,75,4,42,2365.5,30,9
5668,5772,75,4,42,340.0,30,9
5669,5773,75,4,42,248.0,30,9
5670,5774,55,4,42,98.0,2,7
5671,5775,55,4,519,27.0,2,7
5672,5776,55,4,170,70.75,2,7
5673,5777,55,4,42,58.0,2,7
5674,5778,55,4,42,114.1875,2,7
5675,5779,55,4,42,148.0,2,7
5676,5780,55,4,42,184.03125,2,7
5677,5781,55,4,42,199.0,2,7
5678,5782,55,4,42,161.69230769230768,2,7
5679,5783,55,4,42,87.5625,2,7
5680,5784,55,4,42,90.22222222222223,2,7
5681,5785,55,4,42,28.0,2,7
5682,5786,57,4,807,268.0508474576271,8,7
5683,5787,57,4,807,280.03225806451616,8,7
5684,5788,57,4,807,204.42,8,7
5685,5789,57,4,807,58.0,8,7
5686,5790,57,4,807,252.9636363636364,8,7
5687,5791,57,4,807,220.77272727272728,8,7
5688,5792,57,4,807,204.72916666666663,8,7
5689,5793,57,4,807,277.5,8,7
5690,5794,57,4,807,243.5854545454545,8,7
5691,5795,57,4,807,286.57142857142856,8,7
5692,5796,57,4,1337,292.3076923076923,8,7
5693,5797,57,4,807,276.96,8,7
5694,5798,57,4,807,174.95348837209306,8,7
5695,5799,57,4,807,258.1875,8,7
5696,5800,57,4,807,290.3552287581698,8,7
5697,5801,57,4,807,220.25,8,7
5698,5802,57,4,807,215.33333333333331,8,7
5699,5803,57,4,807,91.33333333333331,8,7
5700,5804,57,4,807,209.3809523809524,8,7
5701,5805,57,4,807,28.0,8,7
5702,5806,57,4,807,87.0909090909091,8,7
5703,5807,57,4,807,287.0,8,7
5704,5808,57,4,807,283.14864864864865,8,7
5705,5809,57,4,807,266.4873786407767,8,7
5706,5810,57,4,807,284.5,8,7
5707,5811,30,4,743,192.03038431372553,55,3
5708,5813,31,64,42,199.0,61,3
5709,5814,19,87,42,1088.6670360237113,10,3
5710,5815,20,95,42,1413.5120645161292,11,3
5711,5816,23,128,42,1082.5529150326795,16,3
5712,5817,24,150,42,1135.8139130434786,17,3
5713,5818,31,64,42,799.0,61,3
5714,5819,19,90,42,989.0436547941092,10,3
5715,5820,35,4,42,2465.2452393448457,12,4
5716,5821,35,4,42,808.667958186429,12,4
5717,5822,35,4,42,1061.2575310272903,12,4
5718,5823,35,4,42,2627.820720077738,12,4
5719,5824,65,4,42,246.1829192546584,43,8
5720,5825,65,4,42,252.6764024390244,43,8
5721,5827,65,4,42,329.3000025134808,43,8
5722,5828,65,4,42,515.7962345679013,43,8
5723,5829,65,4,42,488.99275609756097,43,8
5724,5830,65,4,42,548.8811895910778,43,8
5725,5831,65,4,332,8249.0,43,8
5726,5832,65,4,42,923.634014084507,43,8
5727,5833,65,4,42,936.3346666666667,43,8
5728,5834,65,4,42,913.8323225806453,43,8
5729,5835,65,4,42,929.6666666666664,43,8
5730,5836,65,4,42,895.0725490196077,43,8
5731,5837,65,4,42,464.0567617295309,43,8
5732,5838,65,4,42,498.02788550323265,43,8
5733,5839,65,4,42,596.2615841584159,43,8
5734,5840,65,4,42,596.8103448275862,43,8
5735,5841,65,4,42,1394.5005555555554,43,8
5736,5842,65,4,42,1398.9775,43,8
5737,5845,65,4,42,1392.0354651162784,43,8
5738,5846,31,64,42,53.0,61,3
5739,5847,19,73,42,871.6013636363637,10,3
5740,5848,30,39,42,309.87528735632185,55,3
5741,5849,31,64,42,230.80571428571426,61,3
5742,5850,28,23,1477,262.2857142857143,32,3
5743,5851,30,30,42,442.2173913043478,55,3
5744,5852,30,30,42,368.0,55,3
5745,5853,29,23,42,1079.4,36,3
5746,5854,28,23,42,578.0,32,3
5747,5855,23,116,1592,1599.0,16,3
5748,5856,62,4,850,2081.076923076923,28,8
5749,5857,62,4,851,2799.0,28,8
5750,5858,62,4,42,815.7712177121771,28,8
5751,5859,62,4,848,1925.5,28,8
5752,5860,62,4,849,2520.326086956521,28,8
5753,5861,62,4,855,1280.7272727272727,28,8
5754,5862,62,4,856,1309.7089552238804,28,8
5755,5863,62,4,857,1247.4,28,8
5756,5864,62,4,858,1782.2857142857142,28,8
5757,5865,62,4,859,1809.7912751677854,28,8
5758,5866,62,4,860,1750.25,28,8
5759,5867,62,4,861,1813.411764705883,28,8
5760,5868,62,4,852,1472.5,28,8
5761,5869,62,4,853,1480.7418181818182,28,8
5762,5870,62,4,854,1499.0,28,8
5763,5871,62,4,845,800.3611607142857,28,8
5764,5872,62,4,846,799.0823761261267,28,8
5765,5873,62,4,847,718.7846153846153,28,8
5766,5874,62,4,862,1698.5,28,8
5767,5875,62,4,863,1864.0710526315784,28,8
5768,5876,62,4,864,4373.785714285715,28,8
5769,5877,62,4,865,6031.9333333333325,28,8
5770,5878,75,4,42,3090.0,30,9
5771,5879,75,4,42,3290.0,30,9
5772,5880,31,64,42,249.0,61,3
5773,5881,23,117,42,998.990909090909,16,3
5774,5882,31,64,42,249.0,61,3
5775,5883,19,76,701,897.1011494252873,10,3
5776,5884,21,97,42,28.0,13,3
5777,5885,30,50,42,118.0,55,3
5778,5886,19,89,42,349.0,10,3
5779,5887,19,89,903,1340.857142857143,10,3
5780,5888,30,50,42,627.8333333333334,55,3
5781,5889,19,89,42,1098.0,10,3
5782,5890,21,104,42,648.75,13,3
5783,5891,23,129,42,1197.7,16,3
5784,5892,30,50,42,978.7238341968912,55,3
5785,5893,19,89,42,1975.7391304347825,10,3
5786,5894,21,105,42,723.7142688679231,13,3
5787,5895,23,129,42,2094.9300000000007,16,3
5788,5896,30,50,42,976.5314032634027,55,3
5789,5897,19,89,42,2068.6155388471193,10,3
5790,5898,21,104,42,880.5619047619048,13,3
5791,5899,23,129,42,1965.2573498233205,16,3
5792,5900,30,50,42,864.7515413533832,55,3
